query_id,retention
tofu_0,0.16666666666666666
tofu_1,0.06666666666666667
tofu_2,0.5
tofu_3,0.2
tofu_4,0.06666666666666667
tofu_5,0.1
tofu_6,0.1
tofu_7,0.23333333333333334
tofu_8,0.36666666666666664
tofu_9,0.1
tofu_10,0.16666666666666666
tofu_11,0.1
tofu_12,0.2
tofu_13,0.23333333333333334
tofu_14,0.23333333333333334
tofu_15,0.16666666666666666
tofu_16,0.06666666666666667
tofu_17,0.06666666666666667
tofu_18,0.0
tofu_19,0.06666666666666667
tofu_20,0.36666666666666664
tofu_21,0.3333333333333333
tofu_22,0.26666666666666666
tofu_23,0.2
tofu_24,0.26666666666666666
tofu_25,0.2
tofu_26,0.43333333333333335
tofu_27,0.16666666666666666
tofu_28,0.06666666666666667
tofu_29,0.3333333333333333
tofu_30,0.1
tofu_31,0.06666666666666667
tofu_32,0.9333333333333333
tofu_33,0.23333333333333334
tofu_34,0.13333333333333333
tofu_35,0.5666666666666667
tofu_36,0.6
tofu_37,0.36666666666666664
tofu_38,0.26666666666666666
tofu_39,0.26666666666666666
tofu_40,0.23333333333333334
tofu_41,0.0
tofu_42,0.13333333333333333
tofu_43,0.3333333333333333
tofu_44,0.13333333333333333
tofu_45,0.1
tofu_46,0.06666666666666667
tofu_47,0.06666666666666667
tofu_48,0.26666666666666666
tofu_49,0.03333333333333333
tofu_50,0.4
tofu_51,0.23333333333333334
tofu_52,0.1
tofu_53,0.16666666666666666
tofu_54,0.06666666666666667
tofu_55,0.0
tofu_56,0.03333333333333333
tofu_57,0.06666666666666667
tofu_58,0.2
tofu_59,0.4666666666666667
tofu_60,0.26666666666666666
tofu_61,0.4
tofu_62,0.2
tofu_63,0.1
tofu_64,0.2
tofu_65,0.3333333333333333
tofu_66,0.16666666666666666
tofu_67,0.5333333333333333
tofu_68,0.03333333333333333
tofu_69,0.0
tofu_70,0.03333333333333333
tofu_71,0.2
tofu_72,0.43333333333333335
tofu_73,0.36666666666666664
tofu_74,0.0
tofu_75,0.26666666666666666
tofu_76,0.13333333333333333
tofu_77,0.13333333333333333
tofu_78,0.4
tofu_79,0.16666666666666666
tofu_80,0.2
tofu_81,0.16666666666666666
tofu_82,0.5
tofu_83,0.3333333333333333
tofu_84,0.3333333333333333
tofu_85,0.16666666666666666
tofu_86,0.06666666666666667
tofu_87,0.23333333333333334
tofu_88,0.16666666666666666
tofu_89,0.23333333333333334
tofu_90,0.26666666666666666
tofu_91,0.2
tofu_92,0.2
tofu_93,0.3
tofu_94,0.26666666666666666
tofu_95,0.26666666666666666
tofu_96,0.13333333333333333
tofu_97,0.2
tofu_98,0.2
tofu_99,0.16666666666666666
