experiment,geometry,target,feature,pearson_r,pearson_p,spearman_r,spearman_p,significant,direction,n
TOFU_grad_ascent,unlearned,Prompt,centrality_mean,-0.07657083631793316,0.448933568005,-0.0853023166407572,0.39875990748105516,False,-,100
TOFU_grad_ascent,unlearned,Prompt,centrality_std,-0.1162093796333609,0.24957213382646073,-0.11663786152919862,0.24781870856287777,False,-,100
TOFU_grad_ascent,unlearned,Prompt,centrality_max,-0.07768041356737032,0.4423686213798183,-0.0853023166407572,0.39875990748105516,False,-,100
TOFU_grad_ascent,unlearned,Prompt,centrality_min,0.08225585114595708,0.4158759147247474,0.10271095268989133,0.30920643312196,False,+,100
TOFU_grad_ascent,unlearned,Prompt,isolation_mean,,,,,False,-,100
TOFU_grad_ascent,unlearned,Prompt,isolation_std,,,,,False,-,100
TOFU_grad_ascent,unlearned,Prompt,isolation_max,,,,,False,-,100
TOFU_grad_ascent,unlearned,Prompt,isolation_min,,,,,False,-,100
TOFU_grad_ascent,unlearned,Prompt,cluster_compactness_mean,,,,,False,-,100
TOFU_grad_ascent,unlearned,Prompt,cluster_compactness_std,,,,,False,-,100
TOFU_grad_ascent,unlearned,Prompt,cluster_compactness_max,,,,,False,-,100
TOFU_grad_ascent,unlearned,Prompt,cluster_compactness_min,,,,,False,-,100
TOFU_grad_ascent,unlearned,Prompt,cross_layer_consistency_mean,-0.024260054434000058,0.8106514464397414,-0.034832847420460375,0.7308060074783134,False,-,100
TOFU_grad_ascent,unlearned,Prompt,cross_layer_consistency_std,-0.10404474413498167,0.3029323250383369,-0.10996374164207676,0.2761014076869411,False,-,100
TOFU_grad_ascent,unlearned,Prompt,cross_layer_consistency_max,-0.024260054434000058,0.8106514464397414,-0.034832847420460375,0.7308060074783134,False,-,100
TOFU_grad_ascent,unlearned,Prompt,cross_layer_consistency_min,-0.024260054434000058,0.8106514464397414,-0.034832847420460375,0.7308060074783134,False,-,100
TOFU_grad_ascent,unlearned,Embedding,local_density_mean,-0.20114370276368237,0.04478080643022825,-0.20015204594394131,0.04586771699501379,True,-,100
TOFU_grad_ascent,unlearned,Embedding,local_density_std,-0.22456396953485308,0.024692680728938692,-0.24291880543003846,0.014881823040248633,True,-,100
TOFU_grad_ascent,unlearned,Embedding,local_density_max,-0.23903938219843113,0.016612512792268882,-0.2347868009169185,0.018707028671824756,True,-,100
TOFU_grad_ascent,unlearned,Embedding,local_density_min,-0.13217526525840537,0.18989339350092227,-0.13085845900460977,0.19438338297042043,False,-,100
TOFU_grad_ascent,unlearned,Embedding,separability_mean,-0.03795515215833676,0.7077238618357217,-0.04537309401916966,0.6539674443399277,False,-,100
TOFU_grad_ascent,unlearned,Embedding,separability_std,-0.08017920493426868,0.42778400983531295,0.023715838476456415,0.814822226044502,False,-,100
TOFU_grad_ascent,unlearned,Embedding,separability_max,-0.020859377395193477,0.8367958854175144,0.022518008055945036,0.824020264182014,False,-,100
TOFU_grad_ascent,unlearned,Embedding,separability_min,0.01510962322621274,0.8813918118735881,-0.05407090787665177,0.5931325095311712,False,+,100
TOFU_grad_ascent,unlearned,Embedding,centrality_mean,-0.011535441679345957,0.9093108017554875,0.03743370545306661,0.7115610582716213,False,-,100
TOFU_grad_ascent,unlearned,Embedding,centrality_std,0.12064098519622712,0.23184692304833937,0.11708039954455678,0.24601669414997399,False,+,100
TOFU_grad_ascent,unlearned,Embedding,centrality_max,0.09960866701980305,0.32412415887445717,0.1419037797163604,0.1590319708059072,False,+,100
TOFU_grad_ascent,unlearned,Embedding,centrality_min,-0.01952762685504432,0.8470846403507127,-0.010142433460108898,0.9202238573575594,False,-,100
TOFU_grad_ascent,unlearned,Embedding,isolation_mean,,,,,False,-,100
TOFU_grad_ascent,unlearned,Embedding,isolation_std,,,,,False,-,100
TOFU_grad_ascent,unlearned,Embedding,isolation_max,,,,,False,-,100
TOFU_grad_ascent,unlearned,Embedding,isolation_min,,,,,False,-,100
TOFU_grad_ascent,unlearned,Embedding,cluster_compactness_mean,,,,,False,-,100
TOFU_grad_ascent,unlearned,Embedding,cluster_compactness_std,,,,,False,-,100
TOFU_grad_ascent,unlearned,Embedding,cluster_compactness_max,,,,,False,-,100
TOFU_grad_ascent,unlearned,Embedding,cluster_compactness_min,,,,,False,-,100
TOFU_grad_ascent,unlearned,Embedding,cross_layer_consistency_mean,0.038114236342897505,0.706554649071123,-0.03250041570184236,0.7482082182228526,False,+,100
TOFU_grad_ascent,unlearned,Embedding,cross_layer_consistency_std,0.0053266919420818576,0.9580525389645108,0.025264501974438355,0.8029674938318143,False,+,100
TOFU_grad_ascent,unlearned,Embedding,cross_layer_consistency_max,0.038114236342897505,0.706554649071123,-0.03250041570184236,0.7482082182228526,False,+,100
TOFU_grad_ascent,unlearned,Embedding,cross_layer_consistency_min,0.038114236342897505,0.706554649071123,-0.03250041570184236,0.7482082182228526,False,+,100
TOFU_KL,base,Unlearning,local_density_mean,0.09077935353110365,0.36905931407562825,0.11663786152919862,0.24781870856287777,False,+,100
TOFU_KL,base,Unlearning,local_density_std,0.07869957544332616,0.4363865726067544,0.11663786152919862,0.24781870856287777,False,+,100
TOFU_KL,base,Unlearning,local_density_max,0.09223208231639787,0.3614149168339748,0.12360131594885228,0.2205083073135767,False,+,100
TOFU_KL,base,Unlearning,local_density_min,0.0798081933976725,0.4299318881329259,0.10271095268989133,0.30920643312196,False,+,100
TOFU_KL,base,Unlearning,separability_mean,0.01544322393757081,0.8787928100065803,-0.0017408636049134124,0.9862852179005799,False,+,100
TOFU_KL,base,Unlearning,separability_std,-0.06046640400798051,0.5501007781934913,-0.08182058943093039,0.4183557407065287,False,-,100
TOFU_KL,base,Unlearning,separability_max,0.03160662078216867,0.7549109669301417,0.022631226863874362,0.8231498266588406,False,+,100
TOFU_KL,base,Unlearning,separability_min,0.04768766331723396,0.6375341138627965,0.05396677175231578,0.5938455725990911,False,+,100
TOFU_KL,base,Unlearning,centrality_mean,-0.12355687895441846,0.22067556113564912,-0.1375282247881596,0.17241503228327704,False,-,100
TOFU_KL,base,Unlearning,centrality_std,-0.15979228560947667,0.11227385383585838,-0.14797340641764004,0.14177002864729896,False,-,100
TOFU_KL,base,Unlearning,centrality_max,-0.1683265040591573,0.0941168636949218,-0.14797340641764004,0.14177002864729896,False,-,100
TOFU_KL,base,Unlearning,centrality_min,0.018840571455261575,0.8524028172790651,0.02959468128352801,0.7700648614562464,False,+,100
TOFU_KL,base,Unlearning,isolation_mean,,,,,False,-,100
TOFU_KL,base,Unlearning,isolation_std,,,,,False,-,100
TOFU_KL,base,Unlearning,isolation_max,,,,,False,-,100
TOFU_KL,base,Unlearning,isolation_min,,,,,False,-,100
TOFU_KL,base,Unlearning,cluster_compactness_mean,,,,,False,-,100
TOFU_KL,base,Unlearning,cluster_compactness_std,,,,,False,-,100
TOFU_KL,base,Unlearning,cluster_compactness_max,,,,,False,-,100
TOFU_KL,base,Unlearning,cluster_compactness_min,,,,,False,-,100
TOFU_KL,base,Unlearning,cross_layer_consistency_mean,0.03061611690054011,0.7623602203691849,0.040043467347720116,0.6924304358480551,False,+,100
TOFU_KL,base,Unlearning,cross_layer_consistency_std,0.10744561274498142,0.2873144873530766,0.11261325526678877,0.2646246459998905,False,+,100
TOFU_KL,base,Unlearning,cross_layer_consistency_max,0.03061611690054011,0.7623602203691849,0.040043467347720116,0.6924304358480551,False,+,100
TOFU_KL,base,Unlearning,cross_layer_consistency_min,0.03061611690054011,0.7623602203691849,0.040043467347720116,0.6924304358480551,False,+,100
TOFU_KL,base,Steering,local_density_mean,-0.09077935353110365,0.36905931407562825,-0.11663786152919862,0.24781870856287777,False,-,100
TOFU_KL,base,Steering,local_density_std,-0.07869957544332616,0.4363865726067544,-0.11663786152919862,0.24781870856287777,False,-,100
TOFU_KL,base,Steering,local_density_max,-0.09223208231639785,0.3614149168339748,-0.12360131594885228,0.2205083073135767,False,-,100
TOFU_KL,base,Steering,local_density_min,-0.0798081933976725,0.4299318881329259,-0.10271095268989133,0.30920643312196,False,-,100
TOFU_KL,base,Steering,separability_mean,-0.015443223937570808,0.8787928100065803,0.0017408636049134124,0.9862852179005799,False,-,100
TOFU_KL,base,Steering,separability_std,0.0604664040079805,0.5501007781934913,0.08182058943093039,0.4183557407065287,False,+,100
TOFU_KL,base,Steering,separability_max,-0.03160662078216868,0.7549109669301417,-0.022631226863874362,0.8231498266588406,False,-,100
TOFU_KL,base,Steering,separability_min,-0.047687663317233946,0.637534113862798,-0.05396677175231578,0.5938455725990911,False,-,100
TOFU_KL,base,Steering,centrality_mean,0.12355687895441843,0.22067556113564912,0.1375282247881596,0.17241503228327704,False,+,100
TOFU_KL,base,Steering,centrality_std,0.1597922856094767,0.11227385383585838,0.14797340641764004,0.14177002864729896,False,+,100
TOFU_KL,base,Steering,centrality_max,0.1683265040591573,0.0941168636949218,0.14797340641764004,0.14177002864729896,False,+,100
TOFU_KL,base,Steering,centrality_min,-0.01884057145526158,0.8524028172790651,-0.02959468128352801,0.7700648614562464,False,-,100
TOFU_KL,base,Steering,isolation_mean,,,,,False,-,100
TOFU_KL,base,Steering,isolation_std,,,,,False,-,100
TOFU_KL,base,Steering,isolation_max,,,,,False,-,100
TOFU_KL,base,Steering,isolation_min,,,,,False,-,100
TOFU_KL,base,Steering,cluster_compactness_mean,,,,,False,-,100
TOFU_KL,base,Steering,cluster_compactness_std,,,,,False,-,100
TOFU_KL,base,Steering,cluster_compactness_max,,,,,False,-,100
TOFU_KL,base,Steering,cluster_compactness_min,,,,,False,-,100
TOFU_KL,base,Steering,cross_layer_consistency_mean,-0.030616116900540103,0.7623602203691849,-0.040043467347720116,0.6924304358480551,False,-,100
TOFU_KL,base,Steering,cross_layer_consistency_std,-0.10744561274498139,0.2873144873530766,-0.11261325526678877,0.2646246459998905,False,-,100
TOFU_KL,base,Steering,cross_layer_consistency_max,-0.030616116900540103,0.7623602203691849,-0.040043467347720116,0.6924304358480551,False,-,100
TOFU_KL,base,Steering,cross_layer_consistency_min,-0.030616116900540103,0.7623602203691849,-0.040043467347720116,0.6924304358480551,False,-,100
TOFU_KL,base,Prompt,local_density_mean,-0.09077935353110365,0.36905931407562825,-0.11663786152919862,0.24781870856287777,False,-,100
TOFU_KL,base,Prompt,local_density_std,-0.07869957544332616,0.4363865726067544,-0.11663786152919862,0.24781870856287777,False,-,100
TOFU_KL,base,Prompt,local_density_max,-0.09223208231639785,0.3614149168339748,-0.12360131594885228,0.2205083073135767,False,-,100
TOFU_KL,base,Prompt,local_density_min,-0.0798081933976725,0.4299318881329259,-0.10271095268989133,0.30920643312196,False,-,100
TOFU_KL,base,Prompt,separability_mean,-0.015443223937570808,0.8787928100065803,0.0017408636049134124,0.9862852179005799,False,-,100
TOFU_KL,base,Prompt,separability_std,0.0604664040079805,0.5501007781934913,0.08182058943093039,0.4183557407065287,False,+,100
TOFU_KL,base,Prompt,separability_max,-0.03160662078216868,0.7549109669301417,-0.022631226863874362,0.8231498266588406,False,-,100
TOFU_KL,base,Prompt,separability_min,-0.047687663317233946,0.637534113862798,-0.05396677175231578,0.5938455725990911,False,-,100
TOFU_KL,base,Prompt,centrality_mean,0.12355687895441843,0.22067556113564912,0.1375282247881596,0.17241503228327704,False,+,100
TOFU_KL,base,Prompt,centrality_std,0.1597922856094767,0.11227385383585838,0.14797340641764004,0.14177002864729896,False,+,100
TOFU_KL,base,Prompt,centrality_max,0.1683265040591573,0.0941168636949218,0.14797340641764004,0.14177002864729896,False,+,100
TOFU_KL,base,Prompt,centrality_min,-0.01884057145526158,0.8524028172790651,-0.02959468128352801,0.7700648614562464,False,-,100
TOFU_KL,base,Prompt,isolation_mean,,,,,False,-,100
TOFU_KL,base,Prompt,isolation_std,,,,,False,-,100
TOFU_KL,base,Prompt,isolation_max,,,,,False,-,100
TOFU_KL,base,Prompt,isolation_min,,,,,False,-,100
TOFU_KL,base,Prompt,cluster_compactness_mean,,,,,False,-,100
TOFU_KL,base,Prompt,cluster_compactness_std,,,,,False,-,100
TOFU_KL,base,Prompt,cluster_compactness_max,,,,,False,-,100
TOFU_KL,base,Prompt,cluster_compactness_min,,,,,False,-,100
TOFU_KL,base,Prompt,cross_layer_consistency_mean,-0.030616116900540103,0.7623602203691849,-0.040043467347720116,0.6924304358480551,False,-,100
TOFU_KL,base,Prompt,cross_layer_consistency_std,-0.10744561274498139,0.2873144873530766,-0.11261325526678877,0.2646246459998905,False,-,100
TOFU_KL,base,Prompt,cross_layer_consistency_max,-0.030616116900540103,0.7623602203691849,-0.040043467347720116,0.6924304358480551,False,-,100
TOFU_KL,base,Prompt,cross_layer_consistency_min,-0.030616116900540103,0.7623602203691849,-0.040043467347720116,0.6924304358480551,False,-,100
TOFU_KL,unlearned,Unlearning,local_density_mean,0.14054884220443667,0.16309071559713642,0.16538204246677418,0.10009935053824902,False,+,100
TOFU_KL,unlearned,Unlearning,local_density_std,0.14266566617576149,0.15678303466712215,0.168863769676601,0.0930563563924743,False,+,100
TOFU_KL,unlearned,Unlearning,local_density_max,0.1514732914635849,0.13248256398833266,0.17234549688642783,0.08641085291486844,False,+,100
TOFU_KL,unlearned,Unlearning,local_density_min,0.11719687471467079,0.24554391469928413,0.14797340641764004,0.14177002864729896,False,+,100
TOFU_KL,unlearned,Unlearning,separability_mean,0.05767602130722224,0.5686887501477604,0.07137540780144991,0.4803864225556884,False,+,100
TOFU_KL,unlearned,Unlearning,separability_std,0.10046919373461716,0.3199407060466449,0.1270830431586791,0.20768074456073485,False,+,100
TOFU_KL,unlearned,Unlearning,separability_max,0.0678066866062433,0.5026576674431429,0.09226577106041085,0.3612388112471637,False,+,100
TOFU_KL,unlearned,Unlearning,separability_min,0.02912330833414795,0.7736280059883321,0.036558135703181664,0.7180203247420442,False,+,100
TOFU_KL,unlearned,Unlearning,centrality_mean,-0.06204940299156052,0.5396883951893677,-0.07137540780144991,0.4803864225556884,False,-,100
TOFU_KL,unlearned,Unlearning,centrality_std,0.06444209326331696,0.5241368616644361,0.07137540780144991,0.4803864225556884,False,+,100
TOFU_KL,unlearned,Unlearning,centrality_max,0.04247857189936208,0.6747524015593503,0.03307640849335483,0.7438986035982792,False,+,100
TOFU_KL,unlearned,Unlearning,centrality_min,-0.026038598424097587,0.7970584391504125,-0.02959468128352801,0.7700648614562464,False,-,100
TOFU_KL,unlearned,Unlearning,isolation_mean,,,,,False,-,100
TOFU_KL,unlearned,Unlearning,isolation_std,,,,,False,-,100
TOFU_KL,unlearned,Unlearning,isolation_max,,,,,False,-,100
TOFU_KL,unlearned,Unlearning,isolation_min,,,,,False,-,100
TOFU_KL,unlearned,Unlearning,cluster_compactness_mean,,,,,False,-,100
TOFU_KL,unlearned,Unlearning,cluster_compactness_std,,,,,False,-,100
TOFU_KL,unlearned,Unlearning,cluster_compactness_max,,,,,False,-,100
TOFU_KL,unlearned,Unlearning,cluster_compactness_min,,,,,False,-,100
TOFU_KL,unlearned,Unlearning,cross_layer_consistency_mean,0.053435541351617946,0.5974891211154219,0.08363199160317202,0.4080920335250552,False,+,100
TOFU_KL,unlearned,Unlearning,cross_layer_consistency_std,0.10223560581603032,0.31146273867054985,0.10633485251477837,0.29235548684913487,False,+,100
TOFU_KL,unlearned,Unlearning,cross_layer_consistency_max,0.053435541351617946,0.5974891211154219,0.08363199160317202,0.4080920335250552,False,+,100
TOFU_KL,unlearned,Unlearning,cross_layer_consistency_min,0.053435541351617946,0.5974891211154219,0.08363199160317202,0.4080920335250552,False,+,100
TOFU_KL,unlearned,Steering,local_density_mean,-0.1405488422044366,0.1630907155971371,-0.16538204246677418,0.10009935053824902,False,-,100
TOFU_KL,unlearned,Steering,local_density_std,-0.14266566617576149,0.15678303466712215,-0.168863769676601,0.0930563563924743,False,-,100
TOFU_KL,unlearned,Steering,local_density_max,-0.15147329146358496,0.13248256398833266,-0.17234549688642783,0.08641085291486844,False,-,100
TOFU_KL,unlearned,Steering,local_density_min,-0.11719687471467073,0.24554391469928413,-0.14797340641764004,0.14177002864729896,False,-,100
TOFU_KL,unlearned,Steering,separability_mean,-0.05767602130722225,0.5686887501477604,-0.07137540780144991,0.4803864225556884,False,-,100
TOFU_KL,unlearned,Steering,separability_std,-0.10046919373461712,0.3199407060466449,-0.1270830431586791,0.20768074456073485,False,-,100
TOFU_KL,unlearned,Steering,separability_max,-0.06780668660624328,0.5026576674431429,-0.09226577106041085,0.3612388112471637,False,-,100
TOFU_KL,unlearned,Steering,separability_min,-0.029123308334147936,0.7736280059883321,-0.036558135703181664,0.7180203247420442,False,-,100
TOFU_KL,unlearned,Steering,centrality_mean,0.06204940299156052,0.5396883951893677,0.07137540780144991,0.4803864225556884,False,+,100
TOFU_KL,unlearned,Steering,centrality_std,-0.06444209326331696,0.5241368616644361,-0.07137540780144991,0.4803864225556884,False,-,100
TOFU_KL,unlearned,Steering,centrality_max,-0.04247857189936207,0.6747524015593503,-0.03307640849335483,0.7438986035982792,False,-,100
TOFU_KL,unlearned,Steering,centrality_min,0.026038598424097587,0.7970584391504125,0.02959468128352801,0.7700648614562464,False,+,100
TOFU_KL,unlearned,Steering,isolation_mean,,,,,False,-,100
TOFU_KL,unlearned,Steering,isolation_std,,,,,False,-,100
TOFU_KL,unlearned,Steering,isolation_max,,,,,False,-,100
TOFU_KL,unlearned,Steering,isolation_min,,,,,False,-,100
TOFU_KL,unlearned,Steering,cluster_compactness_mean,,,,,False,-,100
TOFU_KL,unlearned,Steering,cluster_compactness_std,,,,,False,-,100
TOFU_KL,unlearned,Steering,cluster_compactness_max,,,,,False,-,100
TOFU_KL,unlearned,Steering,cluster_compactness_min,,,,,False,-,100
TOFU_KL,unlearned,Steering,cross_layer_consistency_mean,-0.05343554135161792,0.5974891211154219,-0.08363199160317202,0.4080920335250552,False,-,100
TOFU_KL,unlearned,Steering,cross_layer_consistency_std,-0.10223560581603036,0.31146273867054985,-0.10633485251477837,0.29235548684913487,False,-,100
TOFU_KL,unlearned,Steering,cross_layer_consistency_max,-0.05343554135161792,0.5974891211154219,-0.08363199160317202,0.4080920335250552,False,-,100
TOFU_KL,unlearned,Steering,cross_layer_consistency_min,-0.05343554135161792,0.5974891211154219,-0.08363199160317202,0.4080920335250552,False,-,100
TOFU_KL,unlearned,Prompt,local_density_mean,-0.1405488422044366,0.1630907155971371,-0.16538204246677418,0.10009935053824902,False,-,100
TOFU_KL,unlearned,Prompt,local_density_std,-0.14266566617576149,0.15678303466712215,-0.168863769676601,0.0930563563924743,False,-,100
TOFU_KL,unlearned,Prompt,local_density_max,-0.15147329146358496,0.13248256398833266,-0.17234549688642783,0.08641085291486844,False,-,100
TOFU_KL,unlearned,Prompt,local_density_min,-0.11719687471467073,0.24554391469928413,-0.14797340641764004,0.14177002864729896,False,-,100
TOFU_KL,unlearned,Prompt,separability_mean,-0.05767602130722225,0.5686887501477604,-0.07137540780144991,0.4803864225556884,False,-,100
TOFU_KL,unlearned,Prompt,separability_std,-0.10046919373461712,0.3199407060466449,-0.1270830431586791,0.20768074456073485,False,-,100
TOFU_KL,unlearned,Prompt,separability_max,-0.06780668660624328,0.5026576674431429,-0.09226577106041085,0.3612388112471637,False,-,100
TOFU_KL,unlearned,Prompt,separability_min,-0.029123308334147936,0.7736280059883321,-0.036558135703181664,0.7180203247420442,False,-,100
TOFU_KL,unlearned,Prompt,centrality_mean,0.06204940299156052,0.5396883951893677,0.07137540780144991,0.4803864225556884,False,+,100
TOFU_KL,unlearned,Prompt,centrality_std,-0.06444209326331696,0.5241368616644361,-0.07137540780144991,0.4803864225556884,False,-,100
TOFU_KL,unlearned,Prompt,centrality_max,-0.04247857189936207,0.6747524015593503,-0.03307640849335483,0.7438986035982792,False,-,100
TOFU_KL,unlearned,Prompt,centrality_min,0.026038598424097587,0.7970584391504125,0.02959468128352801,0.7700648614562464,False,+,100
TOFU_KL,unlearned,Prompt,isolation_mean,,,,,False,-,100
TOFU_KL,unlearned,Prompt,isolation_std,,,,,False,-,100
TOFU_KL,unlearned,Prompt,isolation_max,,,,,False,-,100
TOFU_KL,unlearned,Prompt,isolation_min,,,,,False,-,100
TOFU_KL,unlearned,Prompt,cluster_compactness_mean,,,,,False,-,100
TOFU_KL,unlearned,Prompt,cluster_compactness_std,,,,,False,-,100
TOFU_KL,unlearned,Prompt,cluster_compactness_max,,,,,False,-,100
TOFU_KL,unlearned,Prompt,cluster_compactness_min,,,,,False,-,100
TOFU_KL,unlearned,Prompt,cross_layer_consistency_mean,-0.05343554135161792,0.5974891211154219,-0.08363199160317202,0.4080920335250552,False,-,100
TOFU_KL,unlearned,Prompt,cross_layer_consistency_std,-0.10223560581603036,0.31146273867054985,-0.10633485251477837,0.29235548684913487,False,-,100
TOFU_KL,unlearned,Prompt,cross_layer_consistency_max,-0.05343554135161792,0.5974891211154219,-0.08363199160317202,0.4080920335250552,False,-,100
TOFU_KL,unlearned,Prompt,cross_layer_consistency_min,-0.05343554135161792,0.5974891211154219,-0.08363199160317202,0.4080920335250552,False,-,100
TOFU_idk,base,Unlearning,local_density_mean,0.25233964238462175,0.011315536572453579,0.22727383651958233,0.02296540568284606,True,+,100
TOFU_idk,base,Unlearning,local_density_std,0.2555365240566733,0.010288178014608271,0.3015256598490416,0.0022988438588979394,True,+,100
TOFU_idk,base,Unlearning,local_density_max,0.2732233559871629,0.005951855839008324,0.25867347166709886,0.009360478207156226,True,+,100
TOFU_idk,base,Unlearning,local_density_min,0.17814715749397017,0.07618101916590841,0.17092679363110905,0.08907164382347559,False,+,100
TOFU_idk,base,Unlearning,separability_mean,0.31365818800835715,0.0014842667163169694,0.35160723448091136,0.00033435477044867055,True,+,100
TOFU_idk,base,Unlearning,separability_std,0.04871180777583488,0.6303177465631739,0.1044345117579048,0.3011147206740358,False,+,100
TOFU_idk,base,Unlearning,separability_max,0.2573940204341625,0.009729588080000552,0.2861752626203631,0.0038967922712289183,True,+,100
TOFU_idk,base,Unlearning,separability_min,0.28732627973110747,0.003749268665849525,0.2889465274261685,0.003550073578465008,True,+,100
TOFU_idk,base,Unlearning,centrality_mean,0.19072740033700641,0.05733048051630828,0.2506127057754302,0.011906969477852802,False,+,100
TOFU_idk,base,Unlearning,centrality_std,-0.04267487575827676,0.6733348126408695,-0.07201071352998191,0.4764779741847318,False,-,100
TOFU_idk,base,Unlearning,centrality_max,0.01278435249091466,0.8995408734816795,-0.005687117340609296,0.955217048459637,False,+,100
TOFU_idk,base,Unlearning,centrality_min,0.06040378571020757,0.5505146526806383,0.05616630822722506,0.5788672870238031,False,+,100
TOFU_idk,base,Unlearning,isolation_mean,,,,,False,-,100
TOFU_idk,base,Unlearning,isolation_std,,,,,False,-,100
TOFU_idk,base,Unlearning,isolation_max,,,,,False,-,100
TOFU_idk,base,Unlearning,isolation_min,,,,,False,-,100
TOFU_idk,base,Unlearning,cluster_compactness_mean,,,,,False,-,100
TOFU_idk,base,Unlearning,cluster_compactness_std,,,,,False,-,100
TOFU_idk,base,Unlearning,cluster_compactness_max,,,,,False,-,100
TOFU_idk,base,Unlearning,cluster_compactness_min,,,,,False,-,100
TOFU_idk,base,Unlearning,cross_layer_consistency_mean,0.11894073775906981,0.23854042281768348,0.06848652782833002,0.49837397619813617,False,+,100
TOFU_idk,base,Unlearning,cross_layer_consistency_std,-0.035552089360842296,0.725466695605212,-0.04565488512995077,0.6519576835949895,False,-,100
TOFU_idk,base,Unlearning,cross_layer_consistency_max,0.11894073775906981,0.23854042281768348,0.06848652782833002,0.49837397619813617,False,+,100
TOFU_idk,base,Unlearning,cross_layer_consistency_min,0.11894073775906981,0.23854042281768348,0.06848652782833002,0.49837397619813617,False,+,100
TOFU_idk,base,Steering,local_density_mean,-0.22833153392232958,0.022319833626247485,-0.20137590585465465,0.04452941363853209,True,-,100
TOFU_idk,base,Steering,local_density_std,-0.12084960031811137,0.231034786480663,-0.12340393548979735,0.22125190074715456,False,-,100
TOFU_idk,base,Steering,local_density_max,-0.19004411409541921,0.05824546007975034,-0.16935374673809653,0.09209744539157821,False,-,100
TOFU_idk,base,Steering,local_density_min,-0.2142400932583482,0.03232374925189382,-0.21641752929827296,0.030566904116289154,True,-,100
TOFU_idk,base,Steering,separability_mean,-0.280534287250446,0.004697506607776667,-0.30843758112588504,0.0017957292492336182,True,-,100
TOFU_idk,base,Steering,separability_std,-0.008771685389011557,0.9309769937205674,-0.08459558357061397,0.40269289423120536,False,-,100
TOFU_idk,base,Steering,separability_max,-0.2065164160087493,0.03925741530317181,-0.25345557005155406,0.01094716360087914,True,-,100
TOFU_idk,base,Steering,separability_min,-0.25659140977159084,0.009967598999021277,-0.24255671559480904,0.015036455601561931,True,-,100
TOFU_idk,base,Steering,centrality_mean,-0.1444004850634444,0.15175090003531028,-0.12215147044725426,0.22601157509046618,False,-,100
TOFU_idk,base,Steering,centrality_std,-0.08050086697098831,0.4259268168900133,-0.03944060590700559,0.6968330554632136,False,-,100
TOFU_idk,base,Steering,centrality_max,-0.06657660836098792,0.5104568474657889,-0.038242334063418704,0.7056136710152824,False,-,100
TOFU_idk,base,Steering,centrality_min,0.06423301755042186,0.5254866971332931,0.08570353341594054,0.39653729616143596,False,+,100
TOFU_idk,base,Steering,isolation_mean,,,,,False,-,100
TOFU_idk,base,Steering,isolation_std,,,,,False,-,100
TOFU_idk,base,Steering,isolation_max,,,,,False,-,100
TOFU_idk,base,Steering,isolation_min,,,,,False,-,100
TOFU_idk,base,Steering,cluster_compactness_mean,,,,,False,-,100
TOFU_idk,base,Steering,cluster_compactness_std,,,,,False,-,100
TOFU_idk,base,Steering,cluster_compactness_max,,,,,False,-,100
TOFU_idk,base,Steering,cluster_compactness_min,,,,,False,-,100
TOFU_idk,base,Steering,cross_layer_consistency_mean,-0.1545380084419802,0.12473740960921047,-0.09790882698670099,0.3324905177905497,False,-,100
TOFU_idk,base,Steering,cross_layer_consistency_std,-0.009946787500410812,0.9217578125789356,0.0009251042132870494,0.9927116379758374,False,-,100
TOFU_idk,base,Steering,cross_layer_consistency_max,-0.1545380084419802,0.12473740960921047,-0.09790882698670099,0.3324905177905497,False,-,100
TOFU_idk,base,Steering,cross_layer_consistency_min,-0.1545380084419802,0.12473740960921047,-0.09790882698670099,0.3324905177905497,False,-,100
TOFU_idk,base,Prompt,local_density_mean,-0.22775163918299388,0.022671824937562098,-0.19247022550489515,0.05504987901290565,True,-,100
TOFU_idk,base,Prompt,local_density_std,-0.23637364889940413,0.017900278822792826,-0.19546984281469976,0.051299319670604075,True,-,100
TOFU_idk,base,Prompt,local_density_max,-0.24821223846027685,0.012773814719597416,-0.1903222740701081,0.057871548460763436,True,-,100
TOFU_idk,base,Prompt,local_density_min,-0.15426910249003614,0.1254027507735425,-0.1340371793299748,0.18367380560533533,False,-,100
TOFU_idk,base,Prompt,separability_mean,-0.21274843194051804,0.0335758274606692,-0.16804745408894942,0.09467143203600999,True,-,100
TOFU_idk,base,Prompt,separability_std,-0.11630567739371868,0.2491773243541562,-0.1200911506265617,0.23399697859956609,False,-,100
TOFU_idk,base,Prompt,separability_max,-0.21773139322733065,0.02954640569109452,-0.19619626370809712,0.05042344650531981,True,-,100
TOFU_idk,base,Prompt,separability_min,-0.18401822398831055,0.06684257253584178,-0.14889123415013458,0.13928810890844745,False,-,100
TOFU_idk,base,Prompt,centrality_mean,-0.08037164582269204,0.4266723488851614,-0.05372383486599952,0.595510561246926,False,-,100
TOFU_idk,base,Prompt,centrality_std,0.011508765435385431,0.909519636238098,0.034655286414318844,0.7321261267051866,False,+,100
TOFU_idk,base,Prompt,centrality_max,-0.0018525188816856646,0.985405674728037,0.025762892719282202,0.7991617407846285,False,-,100
TOFU_idk,base,Prompt,centrality_min,0.020213282839470728,0.8417841225162919,0.007508436648133049,0.940897869695392,False,+,100
TOFU_idk,base,Prompt,isolation_mean,,,,,False,-,100
